horizon,regime,algo,fold,pool_variant,n_train,n_test,n_ohlc_selected,selected_features,F1_4cls,Acc_dir,F1_dir,F1_UP_FORT,F1_DOWN_FORT
5,CALM,RandomForest,2,BASE_PLUS_OHLC,1419,546,0,"[""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""FRED_NFCI_ret_5d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""LLY_zscore_60d"", ""ASML_ret_5d"", ""vix_vs_ma10__zrel__HD_vol_20d"", ""IDX_VIX_zscore_60d__zrel__HON_zscore_60d"", ""EWC_ret_20d""]",0.3533,0.6081,0.6073,0.4223,0.6341
5,CALM,XGBoost,2,BASE,1419,546,0,"[""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""FRED_NFCI_ret_5d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""LLY_zscore_60d"", ""vix_vs_ma10__zrel__HD_vol_20d"", ""EWC_ret_20d"", ""ASML_ret_5d"", ""MSTR_ret_20d""]",0.3427,0.6062,0.6035,0.3725,0.569
5,CALM,XGBoost,2,BASE_PLUS_OHLC,1419,546,0,"[""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""FRED_NFCI_ret_5d"", ""vix_zscore_10d__zrel__EWC_zscore_60d"", ""LLY_zscore_60d"", ""ASML_ret_5d"", ""vix_vs_ma10__zrel__HD_vol_20d"", ""IDX_VIX_zscore_60d__zrel__HON_zscore_60d"", ""EWC_ret_20d""]",0.339,0.5934,0.5881,0.44,0.5455
5,CALM,RandomForest,4,BASE,1950,295,0,"[""FRED_NFCI_ret_5d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""LLY_zscore_60d"", ""QQQ_ret_5d"", ""spx_abs_ret_max_5d"", ""XLY_vol_20d"", ""IGV_ret_20d"", ""vix_zscore_10d__zrel__EWC_zscore_60d""]",0.2265,0.4678,0.4588,0.0606,0.614
5,CALM,RandomForest,4,BASE_PLUS_OHLC,1950,295,0,"[""FRED_NFCI_ret_5d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""LLY_zscore_60d"", ""spx_abs_ret_max_5d"", ""IGV_ret_20d"", ""QQQ_ret_5d"", ""COST_ret_5d"", ""vix_vs_ma10__zrel__HD_vol_20d""]",0.2168,0.4508,0.4508,0.0943,0.5614
5,CALM,XGBoost,4,BASE,1950,295,0,"[""FRED_NFCI_ret_5d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""LLY_zscore_60d"", ""QQQ_ret_5d"", ""spx_abs_ret_max_5d"", ""XLY_vol_20d"", ""IGV_ret_20d"", ""vix_zscore_10d__zrel__EWC_zscore_60d""]",0.2437,0.5085,0.5062,0.0952,0.5789
5,CALM,XGBoost,4,BASE_PLUS_OHLC,1950,295,0,"[""FRED_NFCI_ret_5d"", ""IDX_VIX_zscore_60d__minus__HON_zscore_60d"", ""LLY_zscore_60d"", ""spx_abs_ret_max_5d"", ""IGV_ret_20d"", ""QQQ_ret_5d"", ""COST_ret_5d"", ""vix_vs_ma10__zrel__HD_vol_20d""]",0.2237,0.4678,0.4666,0.1897,0.5789
5,NORMAL,RandomForest,0,BASE,919,338,0,"[""vix_vs_ma10__zrel__HD_vol_20d"", ""MKC_ret_20d__minus__BAC_ret_20d"", ""CSCO_ret_5d"", ""IDX_VIX_zscore_60d__minus__FRED_NFCI_ret_5d"", ""BLK_vol_20d"", ""LOGI_ret_20d"", ""vix_mean_abs_ret_5d"", ""IBB_ret_5d""]",0.2904,0.5621,0.5123,0.3878,0.6829
5,NORMAL,RandomForest,0,BASE_PLUS_OHLC,919,338,0,"[""vix_vs_ma10__zrel__HD_vol_20d"", ""MKC_ret_20d__minus__BAC_ret_20d"", ""BLK_vol_20d"", ""IDX_VIX_zscore_60d__minus__FRED_NFCI_ret_5d"", ""FRED_STLFSI_ret_5d"", ""LOGI_ret_20d"", ""CSCO_ret_5d"", ""PPL_vol_20d""]",0.3284,0.6124,0.5279,0.2381,0.7407
5,NORMAL,XGBoost,0,BASE,919,338,0,"[""vix_vs_ma10__zrel__HD_vol_20d"", ""MKC_ret_20d__minus__BAC_ret_20d"", ""CSCO_ret_5d"", ""IDX_VIX_zscore_60d__minus__FRED_NFCI_ret_5d"", ""BLK_vol_20d"", ""LOGI_ret_20d"", ""vix_mean_abs_ret_5d"", ""IBB_ret_5d""]",0.3142,0.5651,0.5146,0.4167,0.642
5,NORMAL,XGBoost,0,BASE_PLUS_OHLC,919,338,0,"[""vix_vs_ma10__zrel__HD_vol_20d"", ""MKC_ret_20d__minus__BAC_ret_20d"", ""BLK_vol_20d"", ""IDX_VIX_zscore_60d__minus__FRED_NFCI_ret_5d"", ""FRED_STLFSI_ret_5d"", ""LOGI_ret_20d"", ""CSCO_ret_5d"", ""PPL_vol_20d""]",0.3186,0.5473,0.5067,0.3261,0.7054
5,NORMAL,RandomForest,1,BASE,1190,158,0,"[""vix_zscore_20d"", ""FRED_STLFSI_ret_5d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""SRE_ret_5d"", ""EBAY_ret_5d"", ""MKC_ret_20d__minus__BAC_ret_20d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""QCOM_ret_20d""]",0.2411,0.5759,0.5348,0.5517,0.6122
5,NORMAL,RandomForest,1,BASE_PLUS_OHLC,1190,158,0,"[""vix_zscore_20d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""FRED_STLFSI_ret_5d"", ""SRE_ret_5d"", ""EBAY_ret_5d"", ""spike_semivar_up_ratio_60d"", ""MKC_ret_20d__minus__BAC_ret_20d"", ""BBY_vol_20d""]",0.2105,0.5633,0.4743,0.4167,0.6447
5,NORMAL,XGBoost,1,BASE,1190,158,0,"[""vix_zscore_20d"", ""FRED_STLFSI_ret_5d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""SRE_ret_5d"", ""EBAY_ret_5d"", ""MKC_ret_20d__minus__BAC_ret_20d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""QCOM_ret_20d""]",0.2659,0.5443,0.5021,0.4706,0.5612
5,NORMAL,XGBoost,1,BASE_PLUS_OHLC,1190,158,0,"[""vix_zscore_20d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""FRED_STLFSI_ret_5d"", ""SRE_ret_5d"", ""EBAY_ret_5d"", ""spike_semivar_up_ratio_60d"", ""MKC_ret_20d__minus__BAC_ret_20d"", ""BBY_vol_20d""]",0.2207,0.5759,0.483,0.3556,0.5532
5,NORMAL,RandomForest,2,BASE,1469,224,0,"[""IDX_VIX_zscore_60d"", ""vix_zscore_20d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""FRED_NFCI_ret_5d"", ""FRED_NFCI_vol_20d"", ""EMR_ret_20d"", ""PFE_ret_5d"", ""vix_vol_of_vol_10d""]",0.2828,0.6429,0.5741,0.4,0.6383
5,NORMAL,RandomForest,2,BASE_PLUS_OHLC,1469,224,0,"[""IDX_VIX_zscore_60d"", ""vix_zscore_20d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""FRED_NFCI_ret_5d"", ""MMM_vol_20d"", ""WMT_vol_20d"", ""VRP"", ""M_vol_20d""]",0.2446,0.5491,0.5443,0.6667,0.5256
5,NORMAL,XGBoost,2,BASE,1469,224,0,"[""IDX_VIX_zscore_60d"", ""vix_zscore_20d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""FRED_NFCI_ret_5d"", ""FRED_NFCI_vol_20d"", ""EMR_ret_20d"", ""PFE_ret_5d"", ""vix_vol_of_vol_10d""]",0.2763,0.6562,0.5685,0.4211,0.6526
5,NORMAL,XGBoost,2,BASE_PLUS_OHLC,1469,224,0,"[""IDX_VIX_zscore_60d"", ""vix_zscore_20d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""FRED_NFCI_ret_5d"", ""MMM_vol_20d"", ""WMT_vol_20d"", ""VRP"", ""M_vol_20d""]",0.2295,0.5402,0.5334,0.62,0.529
5,NORMAL,RandomForest,3,BASE,1754,280,0,"[""IDX_VIX_zscore_60d"", ""vix_zscore_20d"", ""heston_theta"", ""FRED_NFCI_ret_5d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_spx_corr_30d"", ""MCD_ret_5d"", ""spike_semivar_up_ratio_20d""]",0.343,0.5929,0.5928,0.5,0.5882
5,NORMAL,RandomForest,3,BASE_PLUS_OHLC,1754,280,0,"[""IDX_VIX_zscore_60d"", ""vix_zscore_20d"", ""FRED_NFCI_ret_5d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""heston_theta"", ""MCD_ret_5d"", ""impl_corr_proxy"", ""spike_semivar_up_ratio_20d""]",0.3063,0.5536,0.5536,0.4416,0.5854
5,NORMAL,XGBoost,3,BASE,1754,280,0,"[""IDX_VIX_zscore_60d"", ""vix_zscore_20d"", ""heston_theta"", ""FRED_NFCI_ret_5d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_spx_corr_30d"", ""MCD_ret_5d"", ""spike_semivar_up_ratio_20d""]",0.3142,0.5786,0.5785,0.5089,0.5455
5,NORMAL,XGBoost,3,BASE_PLUS_OHLC,1754,280,0,"[""IDX_VIX_zscore_60d"", ""vix_zscore_20d"", ""FRED_NFCI_ret_5d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""heston_theta"", ""MCD_ret_5d"", ""impl_corr_proxy"", ""spike_semivar_up_ratio_20d""]",0.3178,0.5714,0.5713,0.5153,0.5641
5,NORMAL,RandomForest,4,BASE,2030,430,0,"[""IDX_VIX_zscore_60d"", ""vix_zscore_20d"", ""FRED_NFCI_ret_5d"", ""M_vol_20d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_spx_corr_30d"", ""MCD_ret_5d"", ""MMM_vol_20d""]",0.3234,0.5721,0.5261,0.3088,0.6897
5,NORMAL,RandomForest,4,BASE_PLUS_OHLC,2030,430,0,"[""IDX_VIX_zscore_60d"", ""vix_zscore_20d"", ""FRED_NFCI_ret_5d"", ""M_vol_20d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""IDX_RUT_zscore_60d"", ""vix_spx_corr_30d"", ""IEF_zscore_60d""]",0.3086,0.5698,0.5487,0.3822,0.6667
5,NORMAL,XGBoost,4,BASE,2030,430,0,"[""IDX_VIX_zscore_60d"", ""vix_zscore_20d"", ""FRED_NFCI_ret_5d"", ""M_vol_20d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_spx_corr_30d"", ""MCD_ret_5d"", ""MMM_vol_20d""]",0.3644,0.6047,0.5725,0.4937,0.6857
5,NORMAL,XGBoost,4,BASE_PLUS_OHLC,2030,430,0,"[""IDX_VIX_zscore_60d"", ""vix_zscore_20d"", ""FRED_NFCI_ret_5d"", ""M_vol_20d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""IDX_RUT_zscore_60d"", ""vix_spx_corr_30d"", ""IEF_zscore_60d""]",0.3195,0.5698,0.5591,0.4192,0.6417
5,STRESS,RandomForest,0,BASE,899,120,0,"[""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""FRED_NFCI_ret_5d__macross__SBUX_ret_5d"", ""EWC_zscore_60d__prod__FRED_T10Y2Y_ret_5d"", ""BTI_ret_5d"", ""EQIX_ret_5d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""ROST_ret_5d"", ""MS_ret_5d""]",0.3177,0.6,0.577,0.2326,0.6585
5,STRESS,RandomForest,0,BASE_PLUS_OHLC,899,120,0,"[""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""FRED_NFCI_ret_5d__macross__SBUX_ret_5d"", ""BTI_ret_5d"", ""MS_ret_5d"", ""EWC_zscore_60d__prod__FRED_T10Y2Y_ret_5d"", ""XLU_vol_20d"", ""EQIX_ret_5d"", ""kalman_filtered""]",0.2428,0.6,0.5554,0.1463,0.6364
5,STRESS,XGBoost,0,BASE,899,120,0,"[""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""FRED_NFCI_ret_5d__macross__SBUX_ret_5d"", ""EWC_zscore_60d__prod__FRED_T10Y2Y_ret_5d"", ""BTI_ret_5d"", ""EQIX_ret_5d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""ROST_ret_5d"", ""MS_ret_5d""]",0.2551,0.5167,0.4929,0.1,0.6216
5,STRESS,XGBoost,0,BASE_PLUS_OHLC,899,120,0,"[""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""FRED_NFCI_ret_5d__macross__SBUX_ret_5d"", ""BTI_ret_5d"", ""MS_ret_5d"", ""EWC_zscore_60d__prod__FRED_T10Y2Y_ret_5d"", ""XLU_vol_20d"", ""EQIX_ret_5d"", ""kalman_filtered""]",0.3123,0.5833,0.5593,0.2857,0.6265
5,STRESS,RandomForest,1,BASE,1171,47,0,"[""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""FRED_NFCI_ret_5d__macross__SBUX_ret_5d"", ""SBUX_ret_20d"", ""EWC_zscore_60d__prod__FRED_T10Y2Y_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""XLU_vol_20d"", ""AAPL_zscore_60d"", ""MS_ret_5d""]",0.259,0.7447,0.5877,,0.8065
5,STRESS,RandomForest,1,BASE_PLUS_OHLC,1171,47,0,"[""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""FRED_NFCI_ret_5d__macross__SBUX_ret_5d"", ""EWC_zscore_60d__prod__FRED_T10Y2Y_ret_5d"", ""XLU_vol_20d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""SBUX_ret_20d"", ""AAPL_zscore_60d"", ""EWZ_zscore_60d""]",0.2946,0.8511,0.6876,,0.8824
5,STRESS,XGBoost,1,BASE,1171,47,0,"[""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""FRED_NFCI_ret_5d__macross__SBUX_ret_5d"", ""SBUX_ret_20d"", ""EWC_zscore_60d__prod__FRED_T10Y2Y_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""XLU_vol_20d"", ""AAPL_zscore_60d"", ""MS_ret_5d""]",0.2541,0.7021,0.5554,,0.8197
5,STRESS,XGBoost,1,BASE_PLUS_OHLC,1171,47,0,"[""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""FRED_NFCI_ret_5d__macross__SBUX_ret_5d"", ""EWC_zscore_60d__prod__FRED_T10Y2Y_ret_5d"", ""XLU_vol_20d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""SBUX_ret_20d"", ""AAPL_zscore_60d"", ""EWZ_zscore_60d""]",0.2541,0.7447,0.5877,,0.8197
5,STRESS,RandomForest,2,BASE,1438,48,0,"[""FRED_NFCI_ret_5d__macross__SBUX_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""SBUX_ret_20d"", ""EWZ_zscore_60d"", ""RTX_ret_5d"", ""EWC_zscore_60d__prod__FRED_T10Y2Y_ret_5d""]",0.2583,0.6458,0.6178,0.7619,0.5652
5,STRESS,RandomForest,2,BASE_PLUS_OHLC,1438,48,0,"[""FRED_NFCI_ret_5d__macross__SBUX_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""EWZ_zscore_60d"", ""CTAS_ret_5d"", ""SBUX_ret_20d"", ""EWC_zscore_60d__prod__FRED_T10Y2Y_ret_5d""]",0.2629,0.625,0.6,0.7619,0.5652
5,STRESS,XGBoost,2,BASE,1438,48,0,"[""FRED_NFCI_ret_5d__macross__SBUX_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""SBUX_ret_20d"", ""EWZ_zscore_60d"", ""RTX_ret_5d"", ""EWC_zscore_60d__prod__FRED_T10Y2Y_ret_5d""]",0.2228,0.5417,0.5385,0.8182,0.4286
5,STRESS,XGBoost,2,BASE_PLUS_OHLC,1438,48,0,"[""FRED_NFCI_ret_5d__macross__SBUX_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""EWZ_zscore_60d"", ""CTAS_ret_5d"", ""SBUX_ret_20d"", ""EWC_zscore_60d__prod__FRED_T10Y2Y_ret_5d""]",0.223,0.6042,0.5956,0.6667,0.4651
5,STRESS,RandomForest,3,BASE,1706,533,0,"[""vix_zscore_10d__zrel__EWC_zscore_60d"", ""FRED_NFCI_ret_5d__macross__SBUX_ret_5d"", ""PAYX_zscore_60d"", ""AMT_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""IDX_VXN_zscore_60d"", ""vix_vs_ma10__zrel__SBUX_ret_5d""]",0.3058,0.531,0.5046,0.4026,0.5353
5,STRESS,RandomForest,3,BASE_PLUS_OHLC,1706,533,0,"[""vix_zscore_10d__zrel__EWC_zscore_60d"", ""FRED_NFCI_ret_5d__macross__SBUX_ret_5d"", ""AMT_ret_5d"", ""PAYX_zscore_60d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""XLU_vol_20d"", ""vix_vs_ma10__zrel__SBUX_ret_5d""]",0.2935,0.5497,0.5343,0.3529,0.5294
5,STRESS,XGBoost,3,BASE,1706,533,0,"[""vix_zscore_10d__zrel__EWC_zscore_60d"", ""FRED_NFCI_ret_5d__macross__SBUX_ret_5d"", ""PAYX_zscore_60d"", ""AMT_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""IDX_VXN_zscore_60d"", ""vix_vs_ma10__zrel__SBUX_ret_5d""]",0.3008,0.5291,0.5171,0.3975,0.4921
5,STRESS,XGBoost,3,BASE_PLUS_OHLC,1706,533,0,"[""vix_zscore_10d__zrel__EWC_zscore_60d"", ""FRED_NFCI_ret_5d__macross__SBUX_ret_5d"", ""AMT_ret_5d"", ""PAYX_zscore_60d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""XLU_vol_20d"", ""vix_vs_ma10__zrel__SBUX_ret_5d""]",0.2903,0.531,0.5149,0.3268,0.4711
5,STRESS,RandomForest,4,BASE,1977,86,0,"[""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""FRED_NFCI_ret_5d__macross__SBUX_ret_5d"", ""heston_v0_minus_theta"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""IDX_VIX_zscore_60d"", ""AAPL_zscore_60d"", ""EWT_ret_1d""]",0.2184,0.6279,0.4788,0.3333,0.7708
5,STRESS,RandomForest,4,BASE_PLUS_OHLC,1977,86,0,"[""FRED_NFCI_ret_5d__macross__SBUX_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""IDX_VIX_zscore_60d"", ""EWT_ret_1d"", ""ADBE_ret_1d"", ""AAPL_zscore_60d""]",0.2165,0.6279,0.4788,0.3333,0.7835
5,STRESS,XGBoost,4,BASE,1977,86,0,"[""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""FRED_NFCI_ret_5d__macross__SBUX_ret_5d"", ""heston_v0_minus_theta"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""IDX_VIX_zscore_60d"", ""AAPL_zscore_60d"", ""EWT_ret_1d""]",0.2848,0.6744,0.5439,0.3158,0.7174
5,STRESS,XGBoost,4,BASE_PLUS_OHLC,1977,86,0,"[""FRED_NFCI_ret_5d__macross__SBUX_ret_5d"", ""FRED_NFCI_zscore_60d__minus__IDX_VIX_ret_5d"", ""vix_vs_ma10__zrel__SBUX_ret_5d"", ""FRED_NFCI_zscore_60d__zrel__IDX_VIX_zscore_60d"", ""IDX_VIX_zscore_60d"", ""EWT_ret_1d"", ""ADBE_ret_1d"", ""AAPL_zscore_60d""]",0.2918,0.6512,0.5114,0.3333,0.7755
